Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
15/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
15/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,3
15/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
15/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
15/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
15/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
15/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,3
15/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
15/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,0
15/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
15/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
15/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
15/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
15/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,2
14/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
14/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,1
14/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
14/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
14/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
14/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
14/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,1
14/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
14/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,1
14/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
14/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
14/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
14/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
14/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,7
13/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
13/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,4
13/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
13/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
13/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
13/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
13/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,0
13/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
13/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,3
13/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
