Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
10/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
10/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,122
10/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
10/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,149
10/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
10/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
10/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
10/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
10/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,165
09/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
09/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,126
09/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
09/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
09/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
09/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
09/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,87
09/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
09/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,130
09/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
09/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
09/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
09/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,2
09/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,157
08/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
08/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,157
08/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
08/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
08/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
08/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
08/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,150
08/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
08/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,131
08/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
08/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
08/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
08/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
08/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,122
